episode_id,timestamp,num_planes,sats_per_plane,nominal_satellites,sequence,max_tle_age_seconds,node_failure_probability,edge_failure_probability,regression_target,classification_target,plane_inference
139,2024-12-22T10:52:35Z,5,8,40,episodes/tgnn_sequences/episode_0139.json,18281.153984,0.140447829351166,0.8345612860013396,0.1,1,"{'candidate_operational_isl_satellites': 2184, 'inferred_plane_count': 78, 'eligible_plane_count': 65, 'selected_raan_centers_deg': [262.6039685, 5.041155, 10.07871246, 14.88111109, 19.73254709], 'raan_cluster_max_gap_deg': 1.0}"
140,2024-12-24T18:59:00Z,6,5,30,episodes/tgnn_sequences/episode_0140.json,42531.130272,0.13980708789422347,0.7381546134663342,0.16666666666666666,1,"{'candidate_operational_isl_satellites': 2191, 'inferred_plane_count': 91, 'eligible_plane_count': 78, 'selected_raan_centers_deg': [0.80755715, 4.77342106, 9.07679292, 13.737118, 18.73220024, 20.59718776], 'raan_cluster_max_gap_deg': 1.0}"
141,2024-12-27T03:05:25Z,6,6,36,episodes/tgnn_sequences/episode_0141.json,68374.489312,0.1356468972848474,0.7618421052631579,0.1388888888888889,1,"{'candidate_operational_isl_satellites': 2194, 'inferred_plane_count': 89, 'eligible_plane_count': 68, 'selected_raan_centers_deg': [29.80617967, 18.5875069, 26.50308311, 31.26591821, 35.79746971, 38.33837721], 'raan_cluster_max_gap_deg': 1.0}"
142,2024-12-29T11:11:50Z,6,7,42,episodes/tgnn_sequences/episode_0142.json,64161.645344,0.1330984106008883,0.8649193548387096,0.07142857142857142,1,"{'candidate_operational_isl_satellites': 2141, 'inferred_plane_count': 77, 'eligible_plane_count': 58, 'selected_raan_centers_deg': [310.80359617, 3.8117154, 8.18463147, 12.21493581, 18.8968282, 28.46750346], 'raan_cluster_max_gap_deg': 1.0}"
143,2024-12-31T19:18:16Z,6,8,48,episodes/tgnn_sequences/episode_0143.json,65525.34544,0.13187816962132617,0.804739336492891,0.0625,1,"{'candidate_operational_isl_satellites': 2083, 'inferred_plane_count': 90, 'eligible_plane_count': 59, 'selected_raan_centers_deg': [94.27302141, 8.45260248, 12.73991003, 18.81045477, 25.18651824, 29.4000001], 'raan_cluster_max_gap_deg': 1.0}"
144,2025-01-03T03:24:41Z,4,5,20,episodes/tgnn_sequences/episode_0144.json,75623.826848,0.1301849893085159,0.7099391480730223,0.25,1,"{'candidate_operational_isl_satellites': 1848, 'inferred_plane_count': 99, 'eligible_plane_count': 84, 'selected_raan_centers_deg': [194.80817144, 9.5364896, 18.2915426, 24.62751452], 'raan_cluster_max_gap_deg': 1.0}"
145,2025-01-05T11:31:06Z,4,6,24,episodes/tgnn_sequences/episode_0145.json,20542.941408,0.1282297014641567,0.758830694275274,0.25,1,"{'candidate_operational_isl_satellites': 2158, 'inferred_plane_count': 89, 'eligible_plane_count': 75, 'selected_raan_centers_deg': [2.58662858, 7.55641, 11.45800412, 17.12083154], 'raan_cluster_max_gap_deg': 1.0}"
146,2025-01-07T19:37:32Z,4,7,28,episodes/tgnn_sequences/episode_0146.json,53291.057024,0.12569091395588855,0.7046979865771812,0.21428571428571427,1,"{'candidate_operational_isl_satellites': 2205, 'inferred_plane_count': 87, 'eligible_plane_count': 64, 'selected_raan_centers_deg': [241.84760195, 6.80177779, 11.3438623, 22.63335214], 'raan_cluster_max_gap_deg': 1.0}"
147,2025-01-10T03:43:57Z,4,8,32,episodes/tgnn_sequences/episode_0147.json,78548.594688,0.12297471200210862,0.7809587217043942,0.125,1,"{'candidate_operational_isl_satellites': 1858, 'inferred_plane_count': 91, 'eligible_plane_count': 69, 'selected_raan_centers_deg': [11.57018998, 21.77652281, 27.06383797, 31.06565571], 'raan_cluster_max_gap_deg': 1.0}"
148,2025-01-12T11:50:22Z,5,5,25,episodes/tgnn_sequences/episode_0148.json,29938.77808,0.12113637606330212,0.7568455640744798,0.2,1,"{'candidate_operational_isl_satellites': 2183, 'inferred_plane_count': 104, 'eligible_plane_count': 81, 'selected_raan_centers_deg': [263.70080037, 5.42904341, 10.63020492, 15.50421773, 20.54905659], 'raan_cluster_max_gap_deg': 1.0}"
149,2025-01-14T19:56:47Z,5,6,30,episodes/tgnn_sequences/episode_0149.json,49691.746688,0.11902480897016332,0.6606683804627249,0.4,1,"{'candidate_operational_isl_satellites': 2197, 'inferred_plane_count': 83, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [8.83148423, 10.05094443, 13.81142619, 19.89058563, 21.64858127], 'raan_cluster_max_gap_deg': 1.0}"
150,2025-01-17T04:03:13Z,5,7,35,episodes/tgnn_sequences/episode_0150.json,83888.494816,0.11754163705466118,0.7260700389105058,0.14285714285714285,1,"{'candidate_operational_isl_satellites': 2117, 'inferred_plane_count': 96, 'eligible_plane_count': 72, 'selected_raan_centers_deg': [289.04342863, 3.44872592, 8.53079229, 13.20481748, 18.10032749], 'raan_cluster_max_gap_deg': 1.0}"
151,2025-01-19T12:09:38Z,5,8,40,episodes/tgnn_sequences/episode_0151.json,25350.420512,0.11639884312603431,0.6796168174560937,0.5,1,"{'candidate_operational_isl_satellites': 2193, 'inferred_plane_count': 95, 'eligible_plane_count': 75, 'selected_raan_centers_deg': [4.26925502, 8.81074525, 14.14854737, 19.56121646, 23.85820404], 'raan_cluster_max_gap_deg': 1.0}"
152,2025-01-21T20:16:03Z,6,5,30,episodes/tgnn_sequences/episode_0152.json,53846.064288,0.11456049893482355,0.7344632768361582,0.2,1,"{'candidate_operational_isl_satellites': 2193, 'inferred_plane_count': 79, 'eligible_plane_count': 70, 'selected_raan_centers_deg': [0.54374706, 5.61246844, 10.47572226, 14.83709568, 19.81711736, 24.34518253], 'raan_cluster_max_gap_deg': 1.0}"
153,2025-01-24T04:22:28Z,6,6,36,episodes/tgnn_sequences/episode_0153.json,85280.622208,0.11227213312356665,0.7313974591651543,0.19444444444444445,1,"{'candidate_operational_isl_satellites': 2067, 'inferred_plane_count': 92, 'eligible_plane_count': 76, 'selected_raan_centers_deg': [2.54545599, 8.49624995, 12.74021156, 17.47798486, 21.18683338, 23.23459271], 'raan_cluster_max_gap_deg': 1.0}"
154,2025-01-26T12:28:54Z,6,7,42,episodes/tgnn_sequences/episode_0154.json,27967.936992,0.11202604668805614,0.7676371780515118,0.19047619047619047,1,"{'candidate_operational_isl_satellites': 2216, 'inferred_plane_count': 93, 'eligible_plane_count': 73, 'selected_raan_centers_deg': [2.33217273, 7.94505442, 12.96953218, 16.61092402, 22.61398426, 29.84670149], 'raan_cluster_max_gap_deg': 1.0}"
155,2025-01-28T20:35:19Z,6,8,48,episodes/tgnn_sequences/episode_0155.json,58159.286176,0.11185279731090306,0.8245445829338447,0.14583333333333334,1,"{'candidate_operational_isl_satellites': 2101, 'inferred_plane_count': 92, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [338.29670763, 3.95734999, 7.30742331, 9.32569998, 12.28122308, 18.4132961], 'raan_cluster_max_gap_deg': 1.0}"
156,2025-01-31T04:41:44Z,4,5,20,episodes/tgnn_sequences/episode_0156.json,84875.311136,0.10947341899722852,0.6526867627785059,0.2,1,"{'candidate_operational_isl_satellites': 2169, 'inferred_plane_count': 88, 'eligible_plane_count': 74, 'selected_raan_centers_deg': [1.03678183, 6.8372532, 10.80212663, 28.86951184], 'raan_cluster_max_gap_deg': 1.0}"
157,2025-02-02T12:48:10Z,4,6,24,episodes/tgnn_sequences/episode_0157.json,33565.65904,0.10930467742807075,0.7885939036381514,0.4583333333333333,1,"{'candidate_operational_isl_satellites': 2175, 'inferred_plane_count': 89, 'eligible_plane_count': 71, 'selected_raan_centers_deg': [1.72357368, 8.94556667, 16.72100855, 21.23670852], 'raan_cluster_max_gap_deg': 1.0}"
158,2025-02-04T20:54:35Z,4,7,28,episodes/tgnn_sequences/episode_0158.json,56352.172256,0.10982532066359331,0.6928158546655656,0.2857142857142857,1,"{'candidate_operational_isl_satellites': 2226, 'inferred_plane_count': 84, 'eligible_plane_count': 62, 'selected_raan_centers_deg': [221.19488951, 6.15188565, 10.82047632, 16.37676421], 'raan_cluster_max_gap_deg': 1.0}"
159,2025-02-07T05:01:00Z,4,8,32,episodes/tgnn_sequences/episode_0159.json,77140.434048,0.11093211509176885,0.7818559556786704,0.21875,1,"{'candidate_operational_isl_satellites': 1931, 'inferred_plane_count': 97, 'eligible_plane_count': 74, 'selected_raan_centers_deg': [225.01098545, 4.93709, 8.34206253, 13.64092945], 'raan_cluster_max_gap_deg': 1.0}"
160,2025-02-09T13:07:25Z,5,5,25,episodes/tgnn_sequences/episode_0160.json,83111.622016,0.11041558129283052,0.7987519500780031,0.16,1,"{'candidate_operational_isl_satellites': 2233, 'inferred_plane_count': 87, 'eligible_plane_count': 75, 'selected_raan_centers_deg': [34.61272787, 2.43125002, 5.44854996, 10.57449742, 14.67049739], 'raan_cluster_max_gap_deg': 1.0}"
161,2025-02-11T21:13:51Z,5,6,30,episodes/tgnn_sequences/episode_0161.json,68139.274944,0.11041489859532515,0.7641277641277642,0.1,1,"{'candidate_operational_isl_satellites': 2268, 'inferred_plane_count': 85, 'eligible_plane_count': 75, 'selected_raan_centers_deg': [254.31180878, 1.79835881, 5.04657715, 10.28709998, 14.72175007], 'raan_cluster_max_gap_deg': 1.0}"
162,2025-02-14T05:20:16Z,5,7,35,episodes/tgnn_sequences/episode_0162.json,79905.984832,0.10945089257553775,0.708125,0.17142857142857143,1,"{'candidate_operational_isl_satellites': 2219, 'inferred_plane_count': 84, 'eligible_plane_count': 64, 'selected_raan_centers_deg': [4.80558822, 9.03716954, 13.17375329, 16.26141124, 18.92689673], 'raan_cluster_max_gap_deg': 1.0}"
163,2025-02-16T13:26:41Z,5,8,40,episodes/tgnn_sequences/episode_0163.json,41686.340192,0.10918464799558976,0.7720797720797721,0.175,1,"{'candidate_operational_isl_satellites': 2260, 'inferred_plane_count': 96, 'eligible_plane_count': 68, 'selected_raan_centers_deg': [4.10878999, 9.38458153, 13.94358237, 18.88479745, 23.05035667], 'raan_cluster_max_gap_deg': 1.0}"
164,2025-02-18T21:33:07Z,6,5,30,episodes/tgnn_sequences/episode_0164.json,65967.954784,0.10996425621270256,0.7294520547945206,0.16666666666666666,1,"{'candidate_operational_isl_satellites': 2280, 'inferred_plane_count': 96, 'eligible_plane_count': 83, 'selected_raan_centers_deg': [90.2402264, 3.44788752, 8.91266984, 13.09646869, 15.05577156, 21.29552782], 'raan_cluster_max_gap_deg': 1.0}"
165,2025-02-21T05:39:32Z,6,6,36,episodes/tgnn_sequences/episode_0165.json,80252.296736,0.11184763255459038,0.8061349693251534,0.1388888888888889,1,"{'candidate_operational_isl_satellites': 2278, 'inferred_plane_count': 93, 'eligible_plane_count': 78, 'selected_raan_centers_deg': [1.90776, 6.03895003, 10.60577999, 17.05463356, 24.99478756, 31.75707088], 'raan_cluster_max_gap_deg': 1.0}"
166,2025-02-23T13:45:57Z,6,7,42,episodes/tgnn_sequences/episode_0166.json,84906.420384,0.11200923787528869,0.7558139534883721,0.09523809523809523,1,"{'candidate_operational_isl_satellites': 2144, 'inferred_plane_count': 92, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [137.81183678, 7.84116921, 12.62168633, 16.52050148, 22.79687892, 28.83846144], 'raan_cluster_max_gap_deg': 1.0}"
167,2025-02-25T21:52:22Z,6,8,48,episodes/tgnn_sequences/episode_0167.json,64711.45216,0.11225284018620246,0.7650747708634829,0.08333333333333333,1,"{'candidate_operational_isl_satellites': 2293, 'inferred_plane_count': 95, 'eligible_plane_count': 69, 'selected_raan_centers_deg': [0.77883334, 4.05567325, 10.73657505, 15.46217546, 21.61443801, 28.78763103], 'raan_cluster_max_gap_deg': 1.0}"
168,2025-02-28T05:58:48Z,4,5,20,episodes/tgnn_sequences/episode_0168.json,56676.325248,0.1135060968862726,0.6905537459283387,0.25,1,"{'candidate_operational_isl_satellites': 2252, 'inferred_plane_count': 90, 'eligible_plane_count': 72, 'selected_raan_centers_deg': [11.26752813, 7.2916621, 15.31083726, 18.98379616], 'raan_cluster_max_gap_deg': 1.0}"
169,2025-03-02T14:05:13Z,4,6,24,episodes/tgnn_sequences/episode_0169.json,38105.130976,0.11589165515416948,0.7871148459383753,0.125,1,"{'candidate_operational_isl_satellites': 2301, 'inferred_plane_count': 86, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [6.29924831, 15.68582784, 20.68122972, 26.12193168], 'raan_cluster_max_gap_deg': 1.0}"
170,2025-03-04T22:11:38Z,4,7,28,episodes/tgnn_sequences/episode_0170.json,68798.30864,0.11666666666666667,0.8349673202614379,0.21428571428571427,1,"{'candidate_operational_isl_satellites': 2284, 'inferred_plane_count': 92, 'eligible_plane_count': 68, 'selected_raan_centers_deg': [335.28635945, 7.93835745, 12.30812221, 14.30742723], 'raan_cluster_max_gap_deg': 1.0}"
171,2025-03-07T06:18:04Z,4,8,32,episodes/tgnn_sequences/episode_0171.json,13467.712,0.1174367043341439,0.7569850552306693,0.28125,1,"{'candidate_operational_isl_satellites': 2163, 'inferred_plane_count': 96, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [3.91766926, 8.19351607, 13.81101871, 18.81923358], 'raan_cluster_max_gap_deg': 1.0}"
172,2025-03-09T14:24:29Z,5,5,25,episodes/tgnn_sequences/episode_0172.json,44156.003744,0.11862939226833025,0.6714648602878917,0.32,1,"{'candidate_operational_isl_satellites': 2273, 'inferred_plane_count': 91, 'eligible_plane_count': 70, 'selected_raan_centers_deg': [323.06108347, 3.40416, 5.04677992, 9.90560722, 14.79362005], 'raan_cluster_max_gap_deg': 1.0}"
173,2025-03-11T22:30:54Z,5,6,30,episodes/tgnn_sequences/episode_0173.json,70106.232672,0.11923306528075289,0.7700680272108843,0.1,1,"{'candidate_operational_isl_satellites': 2305, 'inferred_plane_count': 94, 'eligible_plane_count': 71, 'selected_raan_centers_deg': [3.95094663, 9.12502503, 14.65646437, 17.94951121, 19.25437779], 'raan_cluster_max_gap_deg': 1.0}"
174,2025-03-14T06:37:19Z,5,7,35,episodes/tgnn_sequences/episode_0174.json,60025.593184,0.11990846043285935,0.7857142857142857,0.08571428571428572,1,"{'candidate_operational_isl_satellites': 2281, 'inferred_plane_count': 95, 'eligible_plane_count': 68, 'selected_raan_centers_deg': [3.21133701, 8.03288178, 12.73993673, 19.99614726, 31.11942506], 'raan_cluster_max_gap_deg': 1.0}"
175,2025-03-16T14:43:45Z,5,8,40,episodes/tgnn_sequences/episode_0175.json,45458.350656,0.12068737882967709,0.6809364548494983,0.375,1,"{'candidate_operational_isl_satellites': 2293, 'inferred_plane_count': 96, 'eligible_plane_count': 72, 'selected_raan_centers_deg': [7.04926899, 16.79203749, 21.03996731, 28.31935024, 31.37983704], 'raan_cluster_max_gap_deg': 1.0}"
176,2025-03-18T22:50:10Z,6,5,30,episodes/tgnn_sequences/episode_0176.json,77399.763808,0.12020545800012528,0.7322916666666667,0.2,1,"{'candidate_operational_isl_satellites': 2303, 'inferred_plane_count': 94, 'eligible_plane_count': 74, 'selected_raan_centers_deg': [128.78085681, 4.32690594, 10.80029371, 18.5682888, 22.42721583, 33.98197857], 'raan_cluster_max_gap_deg': 1.0}"
177,2025-03-21T06:56:35Z,6,6,36,episodes/tgnn_sequences/episode_0177.json,36382.568384,0.11959199275157144,0.8268921095008052,0.1111111111111111,1,"{'candidate_operational_isl_satellites': 2294, 'inferred_plane_count': 87, 'eligible_plane_count': 71, 'selected_raan_centers_deg': [251.81111711, 7.21672728, 11.03194452, 21.89514995, 30.83864122, 36.5156309], 'raan_cluster_max_gap_deg': 1.0}"
178,2025-03-23T15:03:01Z,6,7,42,episodes/tgnn_sequences/episode_0178.json,49185.745984,0.11817900104234161,0.7394270122783083,0.09523809523809523,1,"{'candidate_operational_isl_satellites': 2271, 'inferred_plane_count': 90, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [193.18445858, 11.3655037, 14.53844013, 21.44901657, 26.24114513, 30.84326019], 'raan_cluster_max_gap_deg': 1.0}"
179,2025-03-25T23:09:26Z,6,8,48,episodes/tgnn_sequences/episode_0179.json,86166.741536,0.11733802826860121,0.883399209486166,0.125,1,"{'candidate_operational_isl_satellites': 2067, 'inferred_plane_count': 89, 'eligible_plane_count': 62, 'selected_raan_centers_deg': [33.50408058, 9.7230401, 14.34450457, 18.70631254, 23.58548748, 36.52498336], 'raan_cluster_max_gap_deg': 1.0}"
180,2025-03-28T07:15:51Z,4,5,20,episodes/tgnn_sequences/episode_0180.json,39964.235424,0.11575205509886692,0.7722342733188721,0.15,1,"{'candidate_operational_isl_satellites': 2252, 'inferred_plane_count': 91, 'eligible_plane_count': 69, 'selected_raan_centers_deg': [179.94137933, 4.38661592, 9.88161665, 17.39576765], 'raan_cluster_max_gap_deg': 1.0}"
181,2025-03-30T15:22:16Z,4,6,24,episodes/tgnn_sequences/episode_0181.json,51681.908128,0.11400417227360432,0.7119047619047619,0.20833333333333334,1,"{'candidate_operational_isl_satellites': 2300, 'inferred_plane_count': 97, 'eligible_plane_count': 75, 'selected_raan_centers_deg': [140.31787159, 7.08917648, 17.28190765, 24.1027003], 'raan_cluster_max_gap_deg': 1.0}"
182,2025-04-01T23:28:42Z,4,7,28,episodes/tgnn_sequences/episode_0182.json,6490.003296,0.11171521127359595,0.7520435967302452,0.25,1,"{'candidate_operational_isl_satellites': 2303, 'inferred_plane_count': 100, 'eligible_plane_count': 76, 'selected_raan_centers_deg': [4.04273392, 7.62943326, 13.27236668, 18.13980748], 'raan_cluster_max_gap_deg': 1.0}"
183,2025-04-04T07:35:07Z,4,8,32,episodes/tgnn_sequences/episode_0183.json,28998.998848,0.11041089876581674,0.7157142857142857,0.125,1,"{'candidate_operational_isl_satellites': 2302, 'inferred_plane_count': 99, 'eligible_plane_count': 69, 'selected_raan_centers_deg': [350.62803359, 3.60959047, 11.21784538, 18.99948807], 'raan_cluster_max_gap_deg': 1.0}"
184,2025-04-06T15:41:32Z,5,5,25,episodes/tgnn_sequences/episode_0184.json,76542.639776,0.10873892704289838,0.6875,0.16,1,"{'candidate_operational_isl_satellites': 2271, 'inferred_plane_count': 95, 'eligible_plane_count': 70, 'selected_raan_centers_deg': [97.80627451, 5.0802473, 11.69304806, 18.39141136, 24.46347744], 'raan_cluster_max_gap_deg': 1.0}"
185,2025-04-08T23:47:58Z,5,6,30,episodes/tgnn_sequences/episode_0185.json,84573.08656,0.10732015653075573,0.6476945244956772,0.3333333333333333,1,"{'candidate_operational_isl_satellites': 2329, 'inferred_plane_count': 95, 'eligible_plane_count': 74, 'selected_raan_centers_deg': [46.37269015, 3.82506665, 6.64504116, 12.37455783, 17.16159995], 'raan_cluster_max_gap_deg': 1.0}"
186,2025-04-11T07:54:23Z,5,7,35,episodes/tgnn_sequences/episode_0186.json,74471.065664,0.10735460091146763,0.7529118136439268,0.17142857142857143,1,"{'candidate_operational_isl_satellites': 2305, 'inferred_plane_count': 89, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [18.13600197, 7.55695245, 14.85248717, 22.02847617, 27.54184459], 'raan_cluster_max_gap_deg': 1.0}"
187,2025-04-13T16:00:48Z,5,8,40,episodes/tgnn_sequences/episode_0187.json,78778.284672,0.10898925041483298,0.8037203335471456,0.2,1,"{'candidate_operational_isl_satellites': 2318, 'inferred_plane_count': 74, 'eligible_plane_count': 52, 'selected_raan_centers_deg': [6.28879189, 17.59341639, 22.44029559, 27.06124747, 31.78576726], 'raan_cluster_max_gap_deg': 1.0}"
188,2025-04-16T00:07:13Z,6,5,30,episodes/tgnn_sequences/episode_0188.json,8919.703072,0.11236477841107363,0.8121934127540295,0.16666666666666666,1,"{'candidate_operational_isl_satellites': 2368, 'inferred_plane_count': 92, 'eligible_plane_count': 76, 'selected_raan_centers_deg': [0.39412174, 5.50398306, 10.40592276, 15.49270992, 19.64345563, 25.44177765], 'raan_cluster_max_gap_deg': 1.0}"
189,2025-04-18T08:13:39Z,6,6,36,episodes/tgnn_sequences/episode_0189.json,37303.57152,0.11405443045320025,0.7927337701012508,0.1111111111111111,1,"{'candidate_operational_isl_satellites': 2356, 'inferred_plane_count': 92, 'eligible_plane_count': 70, 'selected_raan_centers_deg': [1.41888182, 6.40557501, 10.33570004, 16.15722227, 22.71940401, 31.79577681], 'raan_cluster_max_gap_deg': 1.0}"
190,2025-04-20T16:20:04Z,6,7,42,episodes/tgnn_sequences/episode_0190.json,85478.893216,0.11583840619811843,0.7815035154137372,0.2857142857142857,1,"{'candidate_operational_isl_satellites': 2020, 'inferred_plane_count': 96, 'eligible_plane_count': 79, 'selected_raan_centers_deg': [1.44171667, 3.69695002, 7.71555009, 14.20134946, 25.09250778, 31.86276016], 'raan_cluster_max_gap_deg': 1.0}"
191,2025-04-23T00:26:29Z,6,8,48,episodes/tgnn_sequences/episode_0191.json,84335.40752,0.12072160369990352,0.7582582582582582,0.16666666666666666,1,"{'candidate_operational_isl_satellites': 2236, 'inferred_plane_count': 94, 'eligible_plane_count': 72, 'selected_raan_centers_deg': [231.20124558, 11.57670789, 19.25494285, 24.04854991, 30.93690695, 38.94571156], 'raan_cluster_max_gap_deg': 1.0}"
192,2025-04-25T08:32:55Z,4,5,20,episodes/tgnn_sequences/episode_0192.json,56497.457632,0.12242772961466078,0.5626168224299065,0.35,1,"{'candidate_operational_isl_satellites': 2301, 'inferred_plane_count': 82, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [25.1805118, 10.1007227, 17.88335655, 25.16483912], 'raan_cluster_max_gap_deg': 1.0}"
193,2025-04-27T16:39:20Z,4,6,24,episodes/tgnn_sequences/episode_0193.json,67493.85536,0.12490562549113265,0.9087893864013267,0.08333333333333333,1,"{'candidate_operational_isl_satellites': 2358, 'inferred_plane_count': 92, 'eligible_plane_count': 75, 'selected_raan_centers_deg': [1.07276998, 3.23017998, 8.96457915, 15.96231825], 'raan_cluster_max_gap_deg': 1.0}"
194,2025-04-30T00:45:45Z,4,7,28,episodes/tgnn_sequences/episode_0194.json,84749.043168,0.12874612750692974,0.7078260869565217,0.2857142857142857,1,"{'candidate_operational_isl_satellites': 369, 'inferred_plane_count': 75, 'eligible_plane_count': 21, 'selected_raan_centers_deg': [41.48730885, 45.85473336, 73.24518776, 81.01176357], 'raan_cluster_max_gap_deg': 1.0}"
195,2025-05-02T08:52:10Z,4,8,32,episodes/tgnn_sequences/episode_0195.json,45488.41072,0.13128884920498643,0.7600896860986547,0.125,1,"{'candidate_operational_isl_satellites': 2346, 'inferred_plane_count': 93, 'eligible_plane_count': 68, 'selected_raan_centers_deg': [3.68683751, 8.57513793, 13.10085784, 18.27530554], 'raan_cluster_max_gap_deg': 1.0}"
196,2025-05-04T16:58:36Z,5,5,25,episodes/tgnn_sequences/episode_0196.json,66319.447776,0.1307962767945103,0.6991404011461319,0.24,1,"{'candidate_operational_isl_satellites': 2368, 'inferred_plane_count': 84, 'eligible_plane_count': 73, 'selected_raan_centers_deg': [262.89142171, 4.28633332, 7.33069233, 12.04087028, 17.51310997], 'raan_cluster_max_gap_deg': 1.0}"
197,2025-05-07T01:05:01Z,5,6,30,episodes/tgnn_sequences/episode_0197.json,16971.160864,0.13184789928143406,0.7754491017964071,0.2,1,"{'candidate_operational_isl_satellites': 2366, 'inferred_plane_count': 95, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [1.28060499, 6.26996957, 9.17348425, 11.47692414, 16.19558992], 'raan_cluster_max_gap_deg': 1.0}"
198,2025-05-09T09:11:26Z,5,7,35,episodes/tgnn_sequences/episode_0198.json,44163.484832,0.13285211631998345,0.8252227553118574,0.08571428571428572,1,"{'candidate_operational_isl_satellites': 2323, 'inferred_plane_count': 95, 'eligible_plane_count': 73, 'selected_raan_centers_deg': [302.83001926, 2.20730001, 7.10497901, 12.26494753, 17.07378428], 'raan_cluster_max_gap_deg': 1.0}"
199,2025-05-11T17:17:52Z,5,8,40,episodes/tgnn_sequences/episode_0199.json,69253.669504,0.13330313352092063,0.6599406528189911,0.225,1,"{'candidate_operational_isl_satellites': 2359, 'inferred_plane_count': 85, 'eligible_plane_count': 64, 'selected_raan_centers_deg': [28.83484033, 5.84108333, 9.80146305, 12.92163351, 17.79210348], 'raan_cluster_max_gap_deg': 1.0}"
200,2025-05-14T01:24:17Z,6,5,30,episodes/tgnn_sequences/episode_0200.json,21135.386816,0.13108582038234082,0.7913978494623656,0.23333333333333334,1,"{'candidate_operational_isl_satellites': 2392, 'inferred_plane_count': 81, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [208.30887177, 4.74197796, 9.78531494, 15.37977413, 19.87351568, 24.86025878], 'raan_cluster_max_gap_deg': 1.0}"
201,2025-05-16T09:30:42Z,6,6,36,episodes/tgnn_sequences/episode_0201.json,42029.536992,0.1306312988089525,0.7932525951557093,0.2222222222222222,1,"{'candidate_operational_isl_satellites': 1795, 'inferred_plane_count': 88, 'eligible_plane_count': 61, 'selected_raan_centers_deg': [48.55576001, 6.82049785, 18.90711988, 25.21789434, 30.3291748, 33.68328063], 'raan_cluster_max_gap_deg': 1.0}"
202,2025-05-18T17:37:07Z,6,7,42,episodes/tgnn_sequences/episode_0202.json,73327.7056,0.1309085152972835,0.7304347826086957,0.16666666666666666,1,"{'candidate_operational_isl_satellites': 2356, 'inferred_plane_count': 91, 'eligible_plane_count': 72, 'selected_raan_centers_deg': [202.03064231, 8.30976168, 15.05881675, 19.76160005, 23.27401893, 29.63496232], 'raan_cluster_max_gap_deg': 1.0}"
203,2025-05-21T01:43:33Z,6,8,48,episodes/tgnn_sequences/episode_0203.json,84564.405408,0.12862529246410476,0.8197295943915874,0.08333333333333333,1,"{'candidate_operational_isl_satellites': 2392, 'inferred_plane_count': 82, 'eligible_plane_count': 64, 'selected_raan_centers_deg': [3.52810556, 10.6862102, 18.15961544, 21.98271993, 30.21599998, 33.19248878], 'raan_cluster_max_gap_deg': 1.0}"
204,2025-05-23T09:49:58Z,4,5,20,episodes/tgnn_sequences/episode_0204.json,68300.192224,0.1260401185588218,0.7429378531073446,0.15,1,"{'candidate_operational_isl_satellites': 2266, 'inferred_plane_count': 86, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [123.84078982, 7.53222847, 9.7407124, 12.19746472], 'raan_cluster_max_gap_deg': 1.0}"
205,2025-05-25T17:56:23Z,4,6,24,episodes/tgnn_sequences/episode_0205.json,62445.992768,0.12580286662199486,0.7908560311284046,0.125,1,"{'candidate_operational_isl_satellites': 2381, 'inferred_plane_count': 78, 'eligible_plane_count': 62, 'selected_raan_centers_deg': [180.2773946, 8.96917491, 13.20814296, 17.86165888], 'raan_cluster_max_gap_deg': 1.0}"
206,2025-05-28T02:02:49Z,4,7,28,episodes/tgnn_sequences/episode_0206.json,64432.677472,0.1283596635207222,0.7922568460812087,0.17857142857142858,1,"{'candidate_operational_isl_satellites': 2347, 'inferred_plane_count': 90, 'eligible_plane_count': 58, 'selected_raan_centers_deg': [2.07111112, 7.01451245, 11.90073331, 14.46736264], 'raan_cluster_max_gap_deg': 1.0}"
207,2025-05-30T10:09:14Z,4,8,32,episodes/tgnn_sequences/episode_0207.json,43290.95792,0.12783891553632903,0.703757225433526,0.15625,1,"{'candidate_operational_isl_satellites': 1987, 'inferred_plane_count': 107, 'eligible_plane_count': 62, 'selected_raan_centers_deg': [1.29852308, 3.12882222, 8.66609678, 18.67917718], 'raan_cluster_max_gap_deg': 1.0}"
208,2025-06-01T18:15:39Z,5,5,25,episodes/tgnn_sequences/episode_0208.json,78034.031904,0.12806624330718466,0.6070175438596491,0.12,1,"{'candidate_operational_isl_satellites': 2429, 'inferred_plane_count': 86, 'eligible_plane_count': 69, 'selected_raan_centers_deg': [234.92254464, 3.91381427, 9.34694284, 16.85459998, 22.45730192], 'raan_cluster_max_gap_deg': 1.0}"
